[-2056.3794],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 5.0, 'ps': 0.0}",[236538.48     3943.6206]
[-4975.1035],"{'qw': 4.0, 'ab': 0.0, 'wa': 0.0, 'ic': 3.0, 'ps': 1.0}",[78447.586   1024.8966]
[-4923.1724],"{'qw': 1.0, 'ab': 2.0, 'wa': 1.0, 'ic': 3.0, 'ps': 3.0}",[86224.97    1076.8276]
[-4945.207],"{'qw': 5.0, 'ab': 2.0, 'wa': 0.0, 'ic': 4.0, 'ps': 4.0}",[85018.2     1054.7931]
[-5014.8276],"{'qw': 3.0, 'ab': 3.0, 'wa': 0.0, 'ic': 2.0, 'ps': 4.0}",[75740.27     985.1724]
[-5705.9653],"{'qw': 2.0, 'ab': 7.0, 'wa': 0.0, 'ic': 5.0, 'ps': 2.0}",[17703.586    294.0345]
[-5639.0347],"{'qw': 4.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 4.0}",[26431.035    360.9655]
[-5663.1143],"{'qw': 3.0, 'ab': 0.0, 'wa': 1.0, 'ic': 2.0, 'ps': 2.0}",[21871.82     336.8855]
[-5668.1724],"{'qw': 1.0, 'ab': 6.0, 'wa': 0.0, 'ic': 5.0, 'ps': 3.0}",[21358.758     331.82758]
[-5547.724],"{'qw': 5.0, 'ab': 3.0, 'wa': 0.0, 'ic': 2.0, 'ps': 4.0}",[32438.346     452.27585]
[-5740.287],"{'qw': 2.0, 'ab': 2.0, 'wa': 1.0, 'ic': 1.0, 'ps': 2.0}",[14988.853    259.7131]
[-5604.8276],"{'qw': 4.0, 'ab': 1.0, 'wa': 1.0, 'ic': 1.0, 'ps': 2.0}",[27609.932     395.17242]
[-2030.4482],"{'qw': 3.0, 'ab': 1.0, 'wa': 0.0, 'ic': 0.0, 'ps': 0.0}",[267622.06     3969.5518]
[-2355.5518],"{'qw': 2.0, 'ab': 2.0, 'wa': 0.0, 'ic': 1.0, 'ps': 4.0}",[244768.28     3644.4482]
[-1747.8965],"{'qw': 2.0, 'ab': 5.0, 'wa': 0.0, 'ic': 2.0, 'ps': 3.0}",[252631.31     4252.1035]
[-1902.1377],"{'qw': 1.0, 'ab': 7.0, 'wa': 1.0, 'ic': 2.0, 'ps': 3.0}",[297776.4      4097.8623]
[-5479.1724],"{'qw': 5.0, 'ab': 6.0, 'wa': 1.0, 'ic': 3.0, 'ps': 2.0}",[41873.242    520.8276]
[-5037.069],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 5.0, 'ps': 1.0}",[74266.9     962.931]
[-5529.8965],"{'qw': 6.0, 'ab': 5.0, 'wa': 0.0, 'ic': 0.0, 'ps': 3.0}",[25630.207     470.10345]
[-5452.276],"{'qw': 2.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 2.0}",[42448.83     547.7241]
[-5545.276],"{'qw': 4.0, 'ab': 1.0, 'wa': 1.0, 'ic': 5.0, 'ps': 1.0}",[24970.758     454.72415]
[-5243.586],"{'qw': 1.0, 'ab': 3.0, 'wa': 0.0, 'ic': 3.0, 'ps': 1.0}",[54423.035    756.4138]
[-5269.207],"{'qw': 5.0, 'ab': 6.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[49865.242    730.7931]
[-5522.6206],"{'qw': 6.0, 'ab': 1.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[26821.793    477.3793]
[-5229.1035],"{'qw': 2.0, 'ab': 6.0, 'wa': 1.0, 'ic': 5.0, 'ps': 3.0}",[54784.55      770.89655]
[-5307.586],"{'qw': 1.0, 'ab': 1.0, 'wa': 0.0, 'ic': 4.0, 'ps': 3.0}",[47809.516    692.4138]
[-5711.793],"{'qw': 6.0, 'ab': 3.0, 'wa': 1.0, 'ic': 3.0, 'ps': 2.0}",[17035.45     288.2069]
[-5588.4136],"{'qw': 3.0, 'ab': 6.0, 'wa': 1.0, 'ic': 0.0, 'ps': 2.0}",[29602.621    411.5862]
[-1238.9312],"{'qw': 1.0, 'ab': 3.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[306157.94    4761.069]
[-5520.759],"{'qw': 2.0, 'ab': 3.0, 'wa': 1.0, 'ic': 2.0, 'ps': 2.0}",[39477.93     479.2414]
[-5588.51],"{'qw': 3.0, 'ab': 0.0, 'wa': 1.0, 'ic': 4.0, 'ps': 2.0}",[29688.748   411.49 ]
[-5615.517],"{'qw': 3.0, 'ab': 1.0, 'wa': 1.0, 'ic': 0.0, 'ps': 2.0}",[25692.414     384.48276]
[-5527.517],"{'qw': 1.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 1.0}",[25786.482     472.48276]
[-5459.3447],"{'qw': 5.0, 'ab': 5.0, 'wa': 0.0, 'ic': 1.0, 'ps': 2.0}",[41966.344     540.65515]
[-5535.1377],"{'qw': 2.0, 'ab': 1.0, 'wa': 0.0, 'ic': 3.0, 'ps': 1.0}",[24994.207     464.86206]
[-5236.8623],"{'qw': 5.0, 'ab': 4.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[54506.207     763.13794]
[-5615.3794],"{'qw': 6.0, 'ab': 5.0, 'wa': 0.0, 'ic': 3.0, 'ps': 2.0}",[26310.621    384.6207]
[-5436.1514],"{'qw': 5.0, 'ab': 1.0, 'wa': 1.0, 'ic': 4.0, 'ps': 1.0}",[34162.71     563.8486]
[-5227.552],"{'qw': 4.0, 'ab': 6.0, 'wa': 0.0, 'ic': 2.0, 'ps': 3.0}",[55337.93     772.4483]
